film_id,year,length,budget,votes,genre,rating
53344,1982,86,14.2,103,Action,3.4
53345,2000,116,13.4,552,Comedy,7.8
53346,1970,93,9.8,202,Action,6.1
53347,1981,94,12.1,9,Comedy,8.4
53348,2000,93,15.2,176,Action,2.8
53349,2004,95,9.8,38,Drama,3.8
53350,1993,100,9.5,9517,Drama,5
53351,1994,99,7.4,10385,Drama,5.9
53352,1983,117,13.1,47,Drama,3.8
53353,2001,95,14.4,98,Drama,4.3
53354,1972,92,15.7,8,Drama,4
53355,1921,26,10.2,11,Short,7.1
53356,1953,120,6.3,28,Action,3.5
53357,1961,91,17.8,26,Romance,4
53358,1961,95,12.2,35,Romance,3.2
53359,2001,75,14,6,Action,4.1
53360,2004,102,19.3,9,Action,8.1
53361,1988,106,10,37,Action,3.5
53362,1996,120,12.7,190,Comedy,7.6
53363,1996,105,10.1,89,Action,5.3
53364,1997,85,13.4,1082,Comedy,8
53365,2002,95,12.3,44,Action,8.5
53366,1971,110,9.6,117,Drama,2.6
53367,1971,99,14.4,18,Action,3.7
53368,1986,82,14.4,651,Action,5.8
53369,1990,95,16.8,1952,Action,8
53370,1994,76,13.8,147,Animation,3.9
53371,1958,84,12.7,357,Action,4.6
53372,1936,8,12.8,6,Animation,8
53373,1999,56,17.9,9,Documentary,7.5
53374,1980,85,20.2,15,Action,8
53375,1994,93,14.4,23,Drama,3
53376,2004,82,14.5,14,Documentary,7.9
53377,1988,87,9.8,251,Action,4.7
53378,1944,7,10.8,14,Animation,7
53379,1996,108,11.8,1030,Comedy,3.4
53380,1982,96,10.8,9084,Action,4.1
53381,2004,63,15.3,6,Drama,5
53382,1993,80,10.6,13,Comedy,7.9
53383,1999,109,11.9,30,Drama,2.8
53384,1970,84,15.6,98,Action,3.8
53385,1982,89,15,17,Action,7.9
53386,1989,105,12.5,1332,Comedy,7.9
53387,1957,81,17.5,61,Action,8.1
53388,1998,10,16.9,1157,Comedy,8
53389,1998,119,13.7,20,Action,4.4
53390,1989,91,11.8,431,Comedy,3.3
53391,1975,95,6.6,55,Comedy,4.8
53392,1994,85,9.4,22,Comedy,4.7
53393,2002,7,14.7,8,Animation,7.7
53394,1982,100,14.6,14,Action,3.3
53395,1953,94,9.9,30,Drama,4.7
53396,1970,87,9.8,73,Drama,3.5
53397,1993,86,16.2,49,Action,7.4
53398,1992,40,13,30,Documentary,8.4
53399,1967,118,4.7,6,Action,3
53400,1973,110,10.8,5,Action,2.8
53401,1955,81,14.9,5,Action,3.7
53402,1952,95,6.6,5,Drama,4.2
53403,1993,98,10.1,8,Drama,3.1
53404,1949,91,12.4,22,Comedy,7.8
53405,1952,80,10.4,29,Comedy,7.8
53406,1960,109,10.2,1110,Drama,4.6
53407,1996,102,4.9,5,Action,4.6
53408,2005,98,10,26,Action,6.4
53409,1953,110,10.9,201,Comedy,5.1
53410,1993,90,10.6,174,Action,7.6
53411,1939,87,12.9,13,Comedy,8
53412,2001,102,10.2,769,Drama,4.5
53413,1990,75,12.9,5,Action,3.6
53414,1948,66,17.1,15,Comedy,7.8
53415,1972,99,13.9,42,Action,4.8
53416,1936,75,9.7,38,Drama,2.6
53417,1985,111,4.1,274,Drama,4.1
53418,1932,83,18.2,1304,Comedy,7.9
53419,1989,100,9.6,52,Drama,4.7
53420,1953,85,13.8,96,Comedy,8.1
53421,1939,60,11,11,Action,3
53422,1937,63,11,7,Action,2.5
53423,1948,55,10.8,6,Comedy,8.1
53424,1953,91,10.4,35,Comedy,7.8
53425,1997,114,8.6,45,Comedy,4.1
53426,1966,112,16.7,597,Comedy,7.9
53427,1987,86,12.1,22,Comedy,8
53428,1969,97,16.3,167,Comedy,8
53429,1955,99,13.6,3674,Comedy,7.9
53430,2001,85,14.7,13,Comedy,3.8
53431,2003,80,8.5,5,Action,3.7
53432,1999,90,13.2,14,Drama,4.3
53433,1987,91,10.7,51,Comedy,7.7
53434,1964,80,13.9,18,Comedy,8
53435,1995,88,7.1,103,Documentary,4
53436,1949,102,12.6,15,Action,3
53437,2004,162,10.4,33979,Action,3.8
53438,1941,8,15.6,49,Animation,7.6
53439,1972,89,7.7,10,Comedy,4.6
53440,1948,8,9.7,34,Animation,7.6
53441,2001,9,12.7,6,Short,7.5
53442,1976,90,11.7,28,Drama,4.8
53443,1954,11,11.2,22,Short,8.9
53444,1974,82,11.3,33,Action,2.2
53445,1974,91,9.1,229,Action,4.7
53446,1999,3,11.7,32,Short,7.8
53447,2004,10,7.4,112,Short,7.9
53448,1989,105,12.4,712,Drama,3
53449,1989,100,12.4,50,Action,3.3
53450,1996,118,19.4,73,Drama,3.7
53451,2001,97,7.5,185,Drama,3.2
53452,1991,111,14.3,991,Drama,4.3
53453,1937,85,12.6,30,Comedy,7.1
53454,1981,110,11.2,938,Drama,3.9
53455,1989,76,11.6,8,Action,2.8
53456,1999,14,14,17,Comedy,8
53457,1996,94,14,492,Action,3.3
53458,1999,127,14.1,5116,Drama,4.7
53459,1998,103,10.2,60,Drama,3.9
53460,1981,81,13.4,8,Action,5.3
53461,1945,87,18.2,18,Documentary,7.4
53462,1969,128,13.2,3091,Drama,3.1
53463,1997,92,16.1,129,Drama,3.5
53464,1991,93,17.4,219,Comedy,7.7
53465,1994,141,12,31011,Action,4.8
53466,1997,97,10.7,99,Drama,3.7
53467,2002,75,14.2,30,Documentary,7.6
53468,2000,101,9,22,Drama,4.3
53469,1993,121,19.2,25896,Action,4
53470,1986,90,11.9,987,Comedy,7.9
53471,1975,103,7.6,6,Comedy,4
53472,1991,46,7.3,38,Documentary,7.5
53473,1957,92,13.7,74,Action,4.5
53474,2000,89,13.2,32,Drama,3.7
53475,1956,96,10.3,20,Comedy,7.7
53476,1943,94,9,7,Comedy,4.9
53477,1930,71,10.7,16,Comedy,3
53478,1995,85,8.5,23,Comedy,3.7
53479,1983,96,12.3,14,Comedy,8.1
53480,1982,103,10.9,64,Drama,2.1
53481,1991,106,13.7,1834,Drama,4.2
53482,1998,103,13.4,62434,Comedy,4.6
53483,2003,6,15.9,8,Animation,8.8
53484,2001,75,13,90,Animation,3.9
53485,1966,103,8.9,11,Drama,3.6
53486,1990,107,12.8,1953,Comedy,5.5
53487,1989,104,9.6,30,Comedy,4.9
53488,1993,120,17.2,22,Action,8.1
53489,1996,97,11.3,7714,Comedy,5.3
53490,2002,104,7.5,2417,Action,6.2
53491,2004,100,15.2,15,Comedy,5.3
53492,1957,15,6.1,16,Animation,7.6
53493,1946,63,15.5,22,Action,7.8
53494,1964,102,15.4,126,Romance,4
53495,1958,107,10.6,6,Comedy,3.6
53496,1930,67,15.8,26,Drama,3.4
53497,2003,12,11.6,6,Comedy,8.3
53498,1997,106,12.5,1174,Action,5.1
53499,1999,11,4.1,22,Short,7.9
53500,1986,90,14.1,85,Action,3.9
53501,2000,15,7.6,54,Short,8.6
53502,2002,96,6.1,1373,Comedy,4.8
53503,1978,132,13.2,11,Drama,4.5
53504,1993,94,14.8,7,Action,3.7
53505,1966,88,9.5,35,Comedy,3.3
53506,1991,75,10.6,31,Action,4.5
53507,1994,101,11.2,46,Action,3.5
53508,2001,10,14.2,12,Short,7.8
53509,1972,,13.7,9,Drama,5.2
53510,2004,,13.4,8,Action,4
53511,1971,,11.3,29,Action,3.1
53512,1994,,13.6,6225,Comedy,2.2
53513,1994,316,16.2,18,Documentary,8.1
53514,1981,103,15.4,27,Action,3.4
53515,1966,76,11.5,7,Action,4.6
53516,1991,104,11,45,Drama,3.4
53517,1990,134,17.1,9,Drama,2.5
53518,1999,91,7.9,362,Drama,2.5
53519,1973,90,12,14,Action,3.6
53520,1980,,10.2,31,Action,4.2
53521,1996,,13.6,7,Drama,4.2
53522,1936,89,5.8,28,Comedy,4.6
53523,1998,,5.6,6,Drama,3.8
53524,1984,97,6.5,26,Comedy,4.3
53525,2001,131,13.4,42,Drama,4.5
53526,1996,100,9.8,6,Action,2.7
53527,1993,109,15,9,Action,4.6
53528,1961,91,13.6,14,Drama,4.9
53529,1935,74,6,15,Drama,3.5
53530,1997,109,12.5,5,Action,4.8
53531,1988,93,13.4,9,Comedy,8.1
53532,1988,93,18,6,Action,8.4
53533,1938,,12.4,8,Drama,4
53534,1998,120,9.6,9,Drama,2.3
53535,1979,19,10,7,Comedy,7.7
53536,2003,90,10.1,81,Action,3.9
53537,2004,98,17,96,Comedy,3.7
53538,1983,96,4.4,27,Comedy,3.4
53539,1961,148,10,7,Drama,4.5
53540,2004,92,11.9,67,Action,7.9
53541,2004,115,16.9,9,Comedy,8
53542,1998,104,9.5,107,Drama,5.3
53543,1999,4,12.3,16,Short,7.6
53544,1984,97,1.7,98,Action,4.4
53545,1999,29,17.9,12,Comedy,7.7
53546,1947,10,13.2,31,Animation,8.7
53547,2003,113,12.6,283,Action,2.2
53548,2001,81,11.4,7,Documentary,8
53549,1981,90,15,100,Drama,5.5
53550,2002,96,8.8,2055,Drama,3.7
53551,1988,110,16.8,2944,Drama,5.2
53552,1978,110,11.7,21,Comedy,7.4
53553,1936,78,14.5,15,Drama,3.6
53554,2001,13,13.4,11,Animation,7.9
53555,1995,35,12.9,8,Drama,8.7
53556,1972,87,18.7,29,Drama,5
53557,1998,15,16.5,8,Short,7.8
53558,1985,112,2.5,348,Action,5.5
53559,1993,90,10.4,19,Drama,3.1
53560,1999,50,7.7,10,Comedy,3.7
53561,1933,86,13.8,66,Comedy,8.7
53562,1940,77,13,32,Comedy,3.8
53563,1956,7,10.6,24,Animation,8.5
53564,1940,7,11.4,52,Animation,8.6
53565,1990,105,8.5,16,Drama,4.2
53566,1992,97,14,75,Action,2.4
53567,2001,105,10.1,7,Drama,3.2
53568,1992,105,15.1,317,Comedy,8.1
53569,1993,110,10.7,84,Comedy,7.9
53570,1951,93,13.3,5,Action,3.4
53571,1984,100,8.7,11,Drama,3.1
53572,1992,78,11.2,6,Drama,5.4
53573,1998,15,14,51,Drama,7.7
53574,2004,92,13.5,8,Action,4.1
53575,1964,115,16.5,225,Action,8
53576,1981,93,10.5,10,Comedy,7.9
53577,1942,7,11.3,19,Animation,3.3
53578,1938,77,11,13,Comedy,7.9
53579,1994,94,15.7,32,Drama,4.9
53580,2000,102,14.5,630,Drama,3.8
53581,1949,90,11.3,105,Action,3
53582,2003,127,9.8,211,Drama,5.6
53583,2004,108,15.9,44,Comedy,8.1
53584,2003,105,10.3,45,Drama,4.3
53585,2004,150,15.3,5,Action,4.4
53586,1967,77,16,7,Romance,4.9
53587,1983,82,10.1,176,Action,4.1
53588,1991,90,12.2,11,Drama,4.7
53589,1991,4,5,5,Short,8.1
53590,1999,5,9.1,12,Comedy,7.9
53591,1953,79,15.6,40,Action,7.7
53592,1946,57,7.7,8,Action,3
53593,1925,82,11.1,58,Action,3.8
53594,1999,102,10.7,1146,Comedy,3.7
53595,1935,61,16.2,11,Action,7.4
53596,2002,160,14.5,34,Action,3.2
53597,1989,7,13.5,235,Animation,8.6
53598,1969,90,17,8,Drama,4.7
53599,1990,91,9.4,7,Action,3.2
53600,1990,107,11.1,426,Comedy,3.7
53601,1992,69,14.4,132,Animation,2.1
53602,1960,106,13.3,612,Drama,4.5
53603,2001,102,12.2,74,Romance,4
53604,1984,71,15.8,7,Action,7.6
53605,1944,75,10,22,Documentary,7.8
53606,2000,94,10.7,82,Action,5.3
53607,1976,95,14.3,166,Comedy,8.5
53608,1995,100,15.8,62,Action,3.7
53609,1906,9,6.7,5,Drama,4
53610,1997,12,10.5,22,Short,7.4
53611,1958,98,12.7,112,Comedy,7.3
53612,1933,72,13,5,Action,4.9
53613,2001,188,13.5,446,Drama,5.6
53614,1933,72,11.5,10,Action,3.6
53615,1935,94,15.5,38,Action,3.9
53616,2001,35,8.9,44,Short,7.4
53617,2001,98,9.1,255,Drama,4.1
53618,1955,121,10.1,1287,Drama,2.2
53619,1985,228,16.6,424,Drama,3.8
53620,1980,105,14.1,76,Comedy,7.9
53621,1984,95,14.7,8,Action,2.4
53622,2001,100,12.3,50,Documentary,8.8
53623,2002,92,6.4,107,Documentary,3.8
53624,2003,90,11.6,773,Documentary,7.8
53625,1997,95,11.9,8,Documentary,8.1
53626,1988,101,7.1,110,Comedy,3.7
53627,1981,94,16.4,135,Comedy,4.1
53628,2004,63,8.4,5,Drama,4.5
53629,2003,89,11.2,48,Action,4.8
53630,2000,87,11.3,42,Documentary,7.7
53631,1997,99,14,1296,Action,8.4
53632,2002,115,13.8,337,Drama,3.4
53633,1953,92,15.1,37,Comedy,8.2
53634,1972,105,16.9,16,Action,7.6
53635,2005,130,9.9,247,Action,5.3
53636,1968,92,11.7,26,Comedy,7.4
53637,1977,85,13.4,5,Comedy,7.4
53638,1985,102,10.8,940,Action,2.4
53639,1981,80,14.2,167,Action,8.3
53640,1999,22,9.4,17,Comedy,7.5
53641,1973,112,14,1218,Drama,3.4
53642,1929,57,8.2,19,Documentary,7.8
53643,1980,95,10.1,19,Comedy,7.9
53644,1968,89,15.3,18,Drama,5.5
53645,1933,79,11.9,53,Comedy,2.9
53646,2000,86,10.4,129,Action,4.9
53647,2001,96,11,26,Drama,4.4
53648,1994,95,14.7,123,Action,4
53649,1935,80,12.2,7,Drama,2.9
53650,1953,81,11.6,15,Drama,5
53651,1952,7,15.2,15,Animation,8.8
53652,1940,83,7.8,28,Comedy,5.3
53653,1993,60,14.4,5,Documentary,8.6
53654,1987,90,12.9,27,Action,5.1
53655,1994,90,12.4,8,Action,5.5
53656,1941,81,13.1,14,Comedy,7.4
53657,1989,97,11.2,6665,Comedy,8.5
53658,1996,101,11,15,Action,3.5
53659,2001,109,8.3,95,Drama,2.2
53660,1952,85,6.8,82,Drama,4
53661,1977,119,16.6,489,Drama,3.7
53662,1997,91,13.7,204,Drama,4.7
53663,1996,5,15.8,38,Short,8
53664,2000,35,9.9,12,Short,7.9
53665,1992,90,13.5,69,Drama,1.9
53666,1985,96,9.6,235,Drama,3.9
53667,2004,100,10.8,13,Comedy,8.4
53668,1929,9,14.3,8,Animation,8.4
53669,1980,119,11.1,25,Drama,3.4
53670,1990,100,10.9,13,Action,4.6
53671,1993,100,18.3,10,Drama,3.7
53672,2003,103,10.6,24,Action,3.8
53673,1997,87,9.2,16,Drama,2.4
53674,1989,131,10.7,15,Drama,3.9
53675,1985,102,8.3,65,Comedy,3.1
53676,2001,,11.6,47,Action,5.3
53677,1992,93,9.5,13,Action,5.5
53678,1960,120,12,72,Drama,3.9
53679,1977,105,7.5,21,Comedy,2.9
53680,1995,88,12.2,6,Action,3.9
53681,1992,90,10,5,Action,3.7
53682,1972,88,15.2,93,Action,5.1
53683,1973,87,10.6,5,Action,3.5
53684,1942,90,15.2,26,Comedy,7.8
53685,1983,90,18.2,25,Action,7.9
53686,1974,105,13.9,20,Comedy,2.5
53687,1999,107,13.7,654,Comedy,3.9
53688,1995,11,6.9,9,Short,7.7
53689,1982,93,20.4,10,Action,8
53690,2002,98,15.1,6070,Action,8
53691,2003,91,12.7,41,Drama,2.9
53692,1981,102,11.6,27,Drama,3.2
53693,1979,110,10.1,30,Drama,5.3
53694,2002,135,12.2,1073,Drama,4.8
53695,1959,7,13.4,19,Animation,8
53696,1951,7,17.4,41,Animation,8
53697,1957,7,10.4,29,Animation,8
53698,1959,6,13.2,28,Animation,7
53699,1956,7,12.8,28,Animation,8
53700,1947,7,15,67,Animation,8.4
53701,1957,6,14.2,42,Animation,7.6
53702,1955,8,15,28,Animation,8
53703,1951,7,15.3,74,Animation,7.7
53704,1910,12,14.1,16,Comedy,7.7
53705,1987,117,10.3,25,Drama,5.1
53706,1996,134,9.4,1332,Comedy,1.8
53707,2001,83,14.9,14,Action,4.2
53708,1970,94,11.4,524,Comedy,7.2
53709,1939,64,10.3,11,Drama,3.6
53710,1994,75,9.5,29,Comedy,4.2
53711,1960,83,5,6,Drama,6.4
53712,1927,85,13.2,10,Drama,4.5
53713,1995,129,11.3,62301,Drama,4.1
53714,1984,65,12.2,8,Animation,5.2
53715,1949,132,14.2,2024,Drama,4.5
53716,2002,88,12.9,7,Comedy,7.4
53717,1934,91,14.5,446,Comedy,7.6
53718,1993,92,18.5,989,Comedy,8.6
53719,1934,89,6.1,49,Comedy,2.9
53720,2004,5,14.2,7,Drama,7.8
53721,1914,10,7.6,30,Comedy,8.1
53722,1961,102,15.4,8,Action,5.6
53723,1965,88,9.9,23,Drama,3.8
53724,1991,92,12.9,168,Drama,4.2
53725,2003,119,14.3,350,Drama,5.2
53726,1945,76,8.1,18,Comedy,5.5
53727,1988,85,15.6,42,Action,3.7
53728,1962,89,12.5,48,Comedy,8.4
53729,2001,80,15.8,5,Drama,2.7
53730,1933,20,10.7,100,Comedy,7.5
53731,1987,85,15,12,Action,8.1
53732,1953,75,11.9,11,Comedy,8
53733,1983,75,10.1,241,Animation,3.4
53734,1964,49,17.7,6,Drama,3.7
53735,1985,111,10.8,215,Drama,3.1
53736,1963,120,10.1,200,Action,3.3
53737,1998,94,13.1,2220,Drama,6.6
53738,1973,84,11.4,43,Action,3.1
53739,1982,102,8.7,19,Drama,3.8
53740,1983,120,11,4458,Action,4.8
53741,1958,120,8.8,44,Drama,5.3
53742,1950,67,12.4,10,Action,2.8
53743,1963,104,14,51,Drama,4.4
53744,1997,50,9.2,62,Animation,3
53745,1995,15,14.1,27,Short,8.2
53746,1997,91,11.5,189,Action,3.7
53747,1947,71,12.6,8,Action,4.9
53748,1941,57,13.1,18,Action,4.4
53749,1977,146,6.8,313,Action,4.1
53750,2000,76,18,21,Drama,8.6
53751,1942,85,13,9,Comedy,8
53752,1986,79,16.2,11,Action,7.7
53753,1999,111,11.9,1547,Drama,4.4
53754,1946,18,14.1,27,Comedy,8.8
53755,1992,135,15.2,6927,Drama,5.1
53756,1994,93,13.7,153,Comedy,8.4
53757,2003,34,14.6,39,Short,8.7
53758,1997,99,9.6,1172,Comedy,3.8
53759,1955,73,12.8,6,Comedy,7.8
53760,1968,6,11.8,9,Animation,3.9
53761,1969,98,14.7,111,Comedy,2.8
53762,2003,89,12.7,13,Comedy,7.5
53763,1988,105,11.8,13213,Comedy,8
53764,1971,87,18.2,363,Drama,3.7
53765,1937,7,15.3,14,Animation,7.9
53766,1992,74,12.5,32,Documentary,7.5
53767,2003,97,12,197,Drama,3.7
53768,1961,86,9.8,31,Action,5.2
53769,1961,,13.8,6,Documentary,7.9
53770,1968,90,7.7,13,Action,5.3
53771,1986,85,8.1,46,Action,4.2
53772,1991,86,14.9,11,Action,5.6
53773,1996,100,11,36,Comedy,8.2
53774,1974,85,14.5,79,Action,4.8
53775,1994,90,11.7,9,Action,5.5
53776,1990,90,16.3,37,Action,4.6
53777,1995,85,9.8,49,Action,3.1
53778,1968,118,13.9,46,Drama,4.3
53779,1987,91,14.6,32,Action,3.2
53780,1996,14,12.3,9,Comedy,7.1
53781,1994,90,10.8,12,Action,4.2
53782,1990,93,11.1,431,Comedy,7.6
53783,1996,113,13.2,28315,Action,4.5
53784,1993,59,9.3,8,Documentary,8.1
53785,1932,70,7.7,19,Drama,5.3
53786,1936,64,12,35,Drama,5.4
53787,1934,75,9,10,Drama,3.4
53788,1927,93,17.4,51,Comedy,3.3
53789,1995,85,13,497,Drama,1.9
53790,1995,89,14.3,26,Comedy,8.3
53791,1993,27,10.4,7,Short,7.5
53792,1935,10,6.9,5,Comedy,7.8
53793,2000,90,12.8,26,Drama,3.8
53794,2004,109,13.6,1614,Drama,2.4
53795,1988,87,9.3,5,Comedy,2.4
53796,1993,93,8.7,9,Action,3.6
53797,2001,93,10.8,843,Comedy,4.9
53798,2003,12,15.1,92,Drama,7.8
53799,1952,7,6.7,41,Animation,5.5
53800,2000,90,13.5,21,Drama,4
53801,2003,90,9.7,167,Drama,3.4
53802,2004,104,16.1,7,Drama,4.1
53803,2000,94,12.4,24,Action,2.6
53804,1995,99,16.6,145,Drama,4.7
53805,2001,119,12.3,9,Drama,3.2
53806,1945,32,11.2,12,Documentary,8.1
53807,1960,88,13.7,80,Action,4.6
53808,2000,109,8.4,417,Drama,3.9
53809,2004,101,15.1,7,Action,2.9
53810,1950,92,11.1,30,Action,3.4
53811,1969,112,12.7,8,Drama,4.8
53812,1998,24,12.9,16,Short,7.5
53813,1997,84,10.9,2014,Comedy,3.7
53814,1944,124,9.6,88,Comedy,4.7
53815,1940,73,10.4,36,Romance,3.1
53816,1948,7,16,22,Animation,8.5
53817,1952,7,13.2,48,Animation,7.2
53818,1938,60,10,16,Action,4.9
53819,1946,90,13.9,51,Comedy,8.5
53820,1948,86,14.9,39,Comedy,8
53821,1988,87,13.9,6,Action,3.7
53822,1999,89,14.8,1660,Comedy,8
53823,1935,17,12.4,14,Short,8
53824,2000,102,11.3,7,Drama,3.9
53825,1988,85,8.9,32,Comedy,5.1
53826,1996,96,15.5,1516,Comedy,4.2
53827,1990,138,10.4,1761,Drama,3.8
53828,1963,93,9,13,Comedy,5.8
53829,1963,81,7.1,23,Comedy,3.1
53830,1953,7,16.4,27,Animation,7.7
53831,1961,105,10.6,6,Action,4.3
53832,2002,8,14.2,6,Comedy,8.3
53833,1951,61,13.4,18,Action,4.1
53834,1961,96,10.5,37,Drama,3.2
53835,2002,109,10.6,142,Comedy,4.5
53836,2003,11,12.4,7,Comedy,8.2
53837,1988,104,14.8,892,Drama,4.5
53838,1951,8,5.2,66,Animation,3.8
53839,1947,99,14.7,318,Drama,3.8
53840,1995,118,9.5,1026,Comedy,3.8
53841,1970,116,9.8,1957,Comedy,2.9
53842,1999,88,10.9,409,Comedy,3.7
53843,1995,35,10.7,26,Short,8.1
53844,1945,66,8,56,Action,3.1
53845,1973,100,13.6,30,Drama,2.4
53846,1961,109,9.1,416,Action,2.8
53847,1955,7,11.6,34,Animation,8
53848,1932,67,14.3,107,Drama,4.9
53849,2000,103,13.8,102,Action,5.2
53850,1946,112,13.1,63,Comedy,8.4
53851,1993,85,9.1,55,Action,2.6
53852,1946,93,13.6,29,Comedy,4.8
53853,2003,40,7.8,43,Drama,8.5
53854,2003,14,8.3,8,Short,7.4
53855,1928,21,11.2,115,Comedy,7.6
53856,1964,87,11.5,497,Action,2.3
53857,2000,94,10.9,103,Comedy,4.7
53858,1951,106,13.3,65,Action,4.4
53859,1936,10,11.2,19,Comedy,8.8
53860,2002,90,13.5,50,Documentary,8.9
53861,1960,78,13.2,238,Comedy,7.7
53862,2002,101,16.9,15010,Comedy,4.6
53863,1952,6,10.8,40,Animation,5.3
53864,1962,107,15.7,206,Drama,4
53865,1943,76,14.7,22,Comedy,7.1
53866,1950,92,14.9,107,Comedy,3.2
53867,1999,96,14.9,89,Drama,4.7
53868,1946,98,11.7,81,Drama,4.1
53869,1967,98,8.3,8,Drama,2.4
53870,1962,89,13,7,Comedy,4.6
53871,1967,111,7.2,1251,Comedy,3.3
53872,1962,119,11.7,135,Drama,4.6
53873,1941,7,11.9,6,Animation,4.9
53874,1936,74,12.3,10,Action,3.8
53875,1997,16,10.9,9,Drama,8.3
53876,1936,76,11.8,5,Comedy,8
53877,1951,75,7.2,12,Drama,4
53878,1983,88,9.7,567,Comedy,4.2
53879,1965,107,8.8,80,Action,2.3
53880,1988,87,16.2,7,Action,8.2
53881,1950,7,16,21,Animation,7.5
53882,1998,81,12,11,Comedy,8.7
53883,1934,7,11.7,12,Animation,7
53884,1941,90,17.3,148,Comedy,3.9
53885,1932,64,10.5,38,Action,4.9
53886,1918,11,20.1,11,Comedy,7.2
53887,1956,71,6.9,23,Action,3.6
53888,1934,8,16.6,36,Animation,8
53889,1958,93,9.4,35,Drama,3
53890,1971,105,14.8,773,Drama,3
53891,1976,115,11.1,376,Action,4.3
53892,1994,120,14,60,Comedy,4.7
53893,1953,84,6.9,62,Comedy,5.3
53894,1976,87,14.9,10,Comedy,7.4
53895,1993,92,10.9,23,Drama,4.1
53896,1947,128,13.2,140,Drama,4.2
53897,1999,,14.2,67,Comedy,7.3
53898,1963,73,15.5,20,Comedy,8.2
53899,2004,81,15.8,43,Documentary,7.9
53900,1996,102,10.3,128,Action,3.9
53901,1993,90,11.2,5,Drama,5.4
53902,1969,88,11.2,6,Action,4.7
53903,2003,50,11,16,Action,5.7
53904,2000,6,8.8,8,Short,8.4
53905,1996,55,14.4,89,Documentary,8.8
53906,1957,115,9.5,25,Action,2.2
53907,1940,70,15.4,13,Action,4.1
53908,2000,10,7.7,5,Short,8
53909,1999,92,10.9,12,Action,4.3
53910,1963,96,9.6,1008,Drama,4.9
53911,1962,150,10.1,19,Drama,3.7
53912,2002,95,14.9,78,Drama,5.2
53913,2003,,7.9,12,Drama,3.6
53914,1969,,9.1,7,Comedy,2.4
53915,1998,,11.6,6,Drama,4.1
53916,1999,,10.2,29,Drama,3.8
53917,1999,,12.1,15,Drama,5.1
53918,1998,,12.6,38,Comedy,8
53919,1997,125,12.3,10306,Drama,4.2
53920,1984,77,9,5,Action,1.9
53921,1971,,8.5,29,Drama,4.9
53922,1987,92,10.7,6,Drama,6.2
53923,1984,,9.7,59,Comedy,2.3
53924,1936,71,10.9,28,Drama,3.9
53925,2000,116,11.5,15792,Action,6.5
53926,2005,120,12.4,25,Drama,3.9
53927,1973,99,13.7,20,Drama,3.7
53928,1993,79,9.2,52,Action,5
53929,1998,131,13.2,10315,Action,3
53930,1999,90,12.8,569,Action,3
53931,1997,127,13,110,Documentary,7.5
53932,1988,99,10,1714,Documentary,8
53933,1983,85,14.3,87,Documentary,7
53934,1984,30,11.2,44,Documentary,7.1
53935,1985,55,12.2,14,Documentary,8.2
53936,1983,60,10,22,Action,4.2
53937,1979,89,12.6,21,Documentary,8.1
53938,1974,80,11.1,13,Action,4.8
53939,1980,93,10.7,111,Comedy,7.9
53940,1989,97,14.6,6384,Comedy,8.1
53941,1933,16,10.2,5,Comedy,8
53942,1942,46,12.2,26,Action,4.5
53943,1983,104,14.8,131,Drama,4.9
53944,2004,87,14.5,12,Documentary,7.9
53945,1958,19,16.4,102,Short,8.2
53946,1979,,15.2,7,Action,2.6
53947,1995,94,9.4,78,Action,3.7
53948,1990,123,13.2,120,Action,3.5
53949,1956,104,13.2,8,Drama,2.4
53950,2002,32,15.9,7,Short,7.8
53951,1966,91,15.9,295,Comedy,7.9
53952,1970,96,6.1,883,Action,2.5
53953,1969,99,15.6,7,Drama,2.9
53954,1967,93,13.3,5,Action,4.9
53955,1970,94,10.1,70,Drama,3.5
53956,1961,74,6.6,404,Action,3.9
53957,1959,90,13.2,93,Action,5.8
53958,1978,105,9,132,Action,4.6
53959,1977,135,15,18,Animation,2.9
53960,1991,,16.2,40,Comedy,8
53961,1995,100,12.5,31,Comedy,3.2
53962,1992,95,13.2,5,Drama,5.1
53963,1971,,9.1,55,Drama,4.5
53964,1992,,16.4,25,Drama,4.1
53965,1967,97,9.2,47,Action,5.5
53966,2000,81,8.1,48,Drama,3.3
53967,1992,,9.2,8,Drama,3.5
53968,1953,94,18.5,1222,Drama,4.7
53969,1959,94,17.3,91,Action,7.5
53970,1999,14,10.3,12,Documentary,7.4
53971,1963,120,12.2,191,Drama,3.7
53972,1966,93,11.7,326,Comedy,8.1
53973,1939,9,13,116,Animation,8.2
53974,1997,81,13.3,9,Action,4.1
53975,1999,20,10.5,29,Comedy,8.3
53976,1997,92,14.5,649,Action,4
53977,2003,92,13.8,7,Action,8.3
53978,1979,92,14.4,12,Action,2.4
53979,1984,97,9.5,5,Drama,3.6
53980,1966,75,14.3,5,Action,3.8
53981,1955,123,13.3,83,Drama,4.9
53982,1959,119,14.3,427,Drama,3.9
53983,1934,118,6.4,144,Drama,3.9
53984,2001,8,12.7,16,Romance,8.7
53985,2001,22,9.4,158,Action,8.3
53986,1972,166,8.4,8,Drama,2.7
53987,1954,101,10.6,11,Action,2.9
53988,1997,113,9.5,2368,Drama,5
53989,1954,115,14.9,27,Action,4.9
53990,1949,,8.5,17,Drama,3.6
